carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
14592,bmw, M4,2017,Semi-Auto,10950,Petrol,145,34,3,36595
14593,bmw, X4,2016,Automatic,57000,Diesel,205,47.1,3,22490
14594,merc, SLK,2013,Automatic,43739,Diesel,145,56.5,2.1,10499
14595,bmw, 7 Series,2019,Automatic,4202,Diesel,145,41.5,3,50850
14596,merc, M Class,2015,Automatic,53815,Diesel,205,39.2,2.1,18300
14597,ford, Grand C-MAX,2016,Manual,8000,Diesel,30,64.2,1.5,10857
14598,merc, SLK,2001,Automatic,64476,Petrol,325,27.2,3.2,4990
14599,ford, KA,2015,Manual,42429,Petrol,30,57.7,1.2,4670
14600,vw, Scirocco,2017,Manual,24481,Diesel,150,55.4,2,16299
14601,merc, CLA Class,2016,Automatic,82177,Diesel,20,68.9,2.1,11950
14602,bmw, 8 Series,2019,Semi-Auto,2881,Petrol,150,31.7,3,59694
14603,vauxhall, Combo Life,2019,Manual,8707,Diesel,145,53.3,1.5,15393
14604,merc, CLS Class,2018,Semi-Auto,24315,Diesel,145,57.7,2.1,23995
14605,toyota, Land Cruiser,2019,Semi-Auto,12543,Diesel,145,30.1,2.8,39498
14606,vw, Jetta,2015,Manual,42048,Diesel,20,67.3,2,8000
14607,vw, Beetle,2015,Manual,5118,Petrol,125,51.4,1.2,11695
14608,vw, Amarok,2019,Automatic,9500,Diesel,260,36.2,3,26999
14609,skoda, Yeti,2014,Manual,40224,Diesel,145,55.4,2,8990
14610,audi, R8,2015,Automatic,23924,Petrol,570,22.8,4.2,54945
14611,vw, Caravelle,2020,Semi-Auto,17,Diesel,145,33.6,2,49980
14612,ford, KA,2015,Manual,41830,Petrol,30,57.7,1.2,5000
14613,vw, Amarok,2019,Automatic,3412,Diesel,260,27.7,3,39999
14614,vauxhall, GTC,2015,Manual,54071,Diesel,30,65.7,1.6,7990
14615,hyundi, IX20,2016,Automatic,22978,Petrol,160,43.5,1.6,8998
14616,audi, R8,2019,Automatic,8175,Petrol,145,21.6,5.2,112990
14617,merc, GLB Class,2020,Semi-Auto,19,Diesel,145,46.3,2,36980
14618,vw, CC,2013,Manual,46000,Petrol,200,39.8,1.8,8791
14619,ford, Galaxy,2016,Manual,35029,Diesel,125,56.5,2,16299
14620,vw, Scirocco,2017,Manual,18688,Petrol,150,52.3,1.4,13990
14621,bmw, 6 Series,2018,Semi-Auto,21525,Diesel,145,49.6,3,28495
14622,skoda, Scala,2020,Manual,1000,Petrol,150,49.6,1,16995
14623,bmw, X4,2015,Semi-Auto,8732,Diesel,205,47.9,3,26332
14624,vw, Scirocco,2016,Manual,15477,Diesel,145,47.1,2,12999
14625,hyundi, IX20,2016,Manual,20063,Petrol,125,50.4,1.4,8790
14626,merc, S Class,2011,Automatic,66000,Diesel,265,41.5,3,10950
14627,vw, Scirocco,2017,Semi-Auto,18673,Petrol,145,34.9,2,20550
14628,bmw, X6,2018,Automatic,35706,Diesel,145,47.1,3,33450
14629,toyota, Hilux,2014,Manual,88912,Diesel,260,38.7,2.5,11495
14630,vauxhall, Zafira Tourer,2016,Manual,58825,Petrol,205,42.2,1.4,8495
14631,ford, Mustang,2019,Semi-Auto,10810,Petrol,145,22.1,5,36799
14632,merc, CLS Class,2015,Automatic,51974,Diesel,125,57.7,2.1,17499
14633,bmw, M4,2018,Semi-Auto,17923,Petrol,145,34,3,34991
14634,hyundi, I800,2018,Automatic,35607,Diesel,145,28,2.5,15990
14635,merc, M Class,2015,Semi-Auto,30657,Diesel,200,39.2,2.1,23995
14636,skoda, Scala,2019,Manual,20,Petrol,145,49.6,1,14750
14637,ford, Edge,2017,Automatic,31000,Diesel,145,48.7,2,19499
14638,vauxhall, GTC,2017,Manual,7225,Petrol,165,47.1,1.4,11891
14639,skoda, Kamiq,2019,Manual,1234,Petrol,145,47.1,1.5,19950
14640,vw, Scirocco,2018,Semi-Auto,7448,Petrol,150,44.1,2,18000
14641,skoda, Scala,2019,Automatic,499,Diesel,145,54.3,1.6,16995
14642,toyota, Prius,2010,Automatic,85000,Hybrid,0,70.6,1.8,10995
14643,audi, RS5,2019,Automatic,6000,Petrol,145,29.7,2.9,66990
14644,ford, Grand C-MAX,2017,Manual,14789,Diesel,30,64.2,1.5,10995
14645,merc, V Class,2017,Semi-Auto,15612,Diesel,235,44.8,2.2,37000
14646,ford, Grand C-MAX,2016,Automatic,17334,Diesel,30,58.9,1.5,10030
14647,merc, GL Class,2017,Automatic,28000,Diesel,200,47.9,2.1,27990
14648,audi, RS6,2016,Semi-Auto,22500,Petrol,325,29.4,4,49950
14649,audi, S4,2020,Automatic,1500,Diesel,145,39.2,3,45888
14650,skoda, Rapid,2016,Manual,33395,Diesel,0,67.3,1.6,7991
14651,vw, Shuttle,2018,Semi-Auto,19652,Diesel,150,47.1,2,26995
14652,skoda, Rapid,2017,Manual,23002,Petrol,145,57.7,1.2,8990
14653,skoda, Rapid,2019,Manual,12850,Petrol,145,58.9,1,9545
14654,skoda, Rapid,2017,Manual,32657,Diesel,0,74.3,1.6,8485
14655,vw, Caddy Maxi Life,2019,Semi-Auto,9277,Diesel,145,54.3,2,18795
14656,ford, Galaxy,2016,Manual,22000,Diesel,125,56.5,2,15750
14657,merc, CLS Class,2016,Semi-Auto,25536,Diesel,160,51.4,3,22998
14658,audi, Q8,2018,Semi-Auto,18782,Diesel,145,32.8,3,56990
14659,bmw, 6 Series,2016,Automatic,32449,Diesel,160,51.4,3,18450
14660,ford, Mustang,2017,Semi-Auto,23179,Petrol,570,23.5,5,28000
14661,hyundi, Santa Fe,2018,Automatic,35915,Diesel,145,42.8,2.2,18000
14662,ford, Grand C-MAX,2016,Automatic,8656,Diesel,30,58.9,1.5,11999
14663,ford, Galaxy,2007,Manual,133694,Diesel,235,43.5,2,2495
14664,ford, Grand C-MAX,2018,Manual,1030,Petrol,145,47.9,1,13495
14665,toyota, Verso,2017,Manual,27518,Diesel,30,62.8,1.6,12500
14666,audi, A7,2017,Semi-Auto,30150,Diesel,145,62.8,3,23198
14667,vauxhall, Combo Life,2018,Manual,9526,Diesel,145,53.3,1.5,14500
14668,merc, X-CLASS,2019,Automatic,11479,Diesel,260,35.8,2.3,22995
14669,toyota, Verso,2017,Semi-Auto,13655,Petrol,205,42.8,1.8,13998
14670,merc, V Class,2019,Automatic,999,Diesel,145,36.7,2,47999
14671,vw, Scirocco,2016,Manual,22600,Diesel,30,53.3,2,15990
14672,ford, Edge,2017,Semi-Auto,36763,Diesel,200,47.9,2,20800
14673,toyota, Avensis,2017,Manual,31141,Diesel,145,58.9,2,11495
14674,merc, X-CLASS,2019,Automatic,12500,Diesel,260,31.4,3,33750
14675,bmw, 7 Series,2020,Semi-Auto,10300,Diesel,145,41.5,3,55489
14676,ford, Grand C-MAX,2017,Manual,6994,Petrol,30,54.3,1,14500
14677,vw, CC,2015,Automatic,47637,Diesel,125,58.9,2,10500
14678,skoda, Rapid,2017,Manual,15858,Petrol,150,61.4,1,10495
14679,vw, Caddy Maxi Life,2019,Semi-Auto,11744,Diesel,150,54.3,2,19795
14680,merc, V Class,2018,Automatic,8900,Diesel,145,45.6,2.1,35000
14681,merc, S Class,2018,Automatic,23000,Diesel,150,52.3,2.9,39490
14682,merc, SLK,2003,Automatic,57989,Petrol,325,30,2.3,3990
14683,ford, Grand Tourneo Connect,2017,Manual,39494,Diesel,30,64.2,1.5,13200
14684,vw, Scirocco,2017,Manual,29234,Diesel,145,53.3,2,15990
14685,toyota, Land Cruiser,2015,Semi-Auto,45158,Diesel,325,34.9,3,29070
14686,hyundi, IX35,2014,Manual,53544,Diesel,165,51.4,2,9475
14687,merc, CLS Class,2016,Semi-Auto,39652,Diesel,160,49.6,3,22450
14688,ford, Galaxy,2013,Automatic,60000,Diesel,200,47.1,2,8495
14689,vauxhall, Agila,2009,Automatic,21098,Petrol,160,47.9,1.2,5113
14690,vw, Arteon,2018,Automatic,33024,Diesel,145,62.8,2,19899
14691,merc, SLK,2015,Semi-Auto,38487,Diesel,145,56.5,2,13240
14692,ford, KA,2014,Manual,50452,Petrol,30,57.7,1.2,3495
14693,bmw, 7 Series,2019,Semi-Auto,10478,Petrol,145,33.6,3,49990
14694,bmw, X4,2015,Manual,39824,Diesel,160,52.3,2,19500
14695,vw, Caravelle,2013,Automatic,85515,Diesel,300,37.2,2,19990
14696,bmw, X7,2019,Automatic,7278,Diesel,145,31.4,3,74480
14697,audi, A8,2017,Semi-Auto,36354,Diesel,200,47.1,3,24780
14698,skoda, Kamiq,2019,Manual,2678,Petrol,145,49.6,1,16895
14699,toyota, Prius,2016,Automatic,21720,Hybrid,0,85.6,1.8,19523
14700,hyundi, I40,2015,Manual,59508,Diesel,30,65.7,1.7,7830
14701,ford, Galaxy,2017,Manual,40255,Diesel,125,56.5,2,19299
14702,toyota, Verso,2013,Manual,30000,Diesel,125,57.6,2,8995
14703,bmw, Z4,2020,Semi-Auto,4825,Petrol,150,38.7,2,31990
14704,ford, Galaxy,2017,Manual,35495,Diesel,125,56.5,2,17999
14705,bmw, X7,2020,Automatic,5000,Diesel,145,33.6,3,66988
14706,merc, SLK,2012,Automatic,47800,Diesel,145,56.5,2.1,10499
14707,bmw, Z4,2019,Semi-Auto,2485,Petrol,145,38.7,2,32449
14708,vw, Scirocco,2018,Semi-Auto,15094,Petrol,145,34.9,2,22762
14709,hyundi, IX20,2012,Manual,32000,Diesel,30,64.2,1.6,5750
14710,bmw, 7 Series,2018,Semi-Auto,7123,Diesel,145,52.3,3,42000
14711,hyundi, IX20,2015,Manual,29000,Petrol,125,50.4,1.4,6795
14712,toyota, Land Cruiser,2014,Automatic,60000,Diesel,540,29.7,4.5,44990
14713,audi, A8,2015,Automatic,40275,Diesel,200,47.9,3,17591
14714,toyota, Verso,2017,Manual,6741,Petrol,150,41.5,1.6,11498
14715,hyundi, IX35,2015,Manual,63917,Diesel,150,53.3,1.7,7450
14716,bmw, Z4,2019,Automatic,3644,Petrol,145,38.7,2,31488
14717,ford, Galaxy,2016,Manual,36209,Diesel,125,56.5,2,16499
14718,hyundi, I800,2019,Manual,7761,Diesel,145,31.7,2.5,19998
14719,merc, S Class,2019,Automatic,12000,Hybrid,140,100.9,3,56900
14720,ford, Mustang,2018,Manual,21632,Petrol,145,35.3,2.3,25000
14721,ford, Mustang,2019,Automatic,800,Petrol,145,22.1,5,39995
14722,merc, SLK,2010,Manual,59147,Petrol,300,36.2,1.8,7495
14723,vw, Arteon,2019,Semi-Auto,5800,Diesel,150,50.4,2,29371
14724,skoda, Rapid,2014,Manual,57125,Diesel,30,64.2,1.6,5498
14725,merc, M Class,2013,Semi-Auto,61363,Diesel,200,44.8,2.1,15200
14726,ford, Mustang,2019,Semi-Auto,1780,Petrol,145,22.1,5,38000
14727,hyundi, Santa Fe,2018,Manual,13436,Diesel,145,47.1,2.2,21985
14728,skoda, Yeti,2017,Semi-Auto,15000,Petrol,125,51.4,1.2,13400
14729,bmw, X7,2019,Automatic,7901,Diesel,145,31.4,3,74980
14730,ford, Tourneo Custom,2019,Manual,29973,Diesel,145,35.3,2,19997
14731,vauxhall, GTC,2015,Manual,79205,Petrol,165,47.1,1.4,5498
14732,bmw, 7 Series,2018,Semi-Auto,22892,Petrol,145,41.5,3,25998
14733,merc, S Class,2019,Semi-Auto,1000,Diesel,145,52.3,3,67109
14734,vw, Caddy Maxi Life,2019,Automatic,1000,Diesel,145,46.3,2,20000
14735,skoda, Yeti,2011,Manual,102000,Diesel,205,47.1,2,4795
14736,vw, Amarok,2018,Automatic,54000,Diesel,260,36.2,3,24995
14737,toyota, GT86,2017,Manual,18544,Petrol,150,36.2,2,18621
14738,toyota, Prius,2016,Automatic,32988,Hybrid,0,94.1,1.8,17995
14739,hyundi, IX20,2017,Manual,22880,Petrol,145,50.4,1.4,9499
14740,ford, Puma,2020,Manual,1850,Petrol,145,49.6,1,23499
14741,toyota, Land Cruiser,2016,Semi-Auto,22583,Diesel,300,38.2,2.8,33000
14742,skoda, Rapid,2014,Manual,52179,Petrol,30,55.4,1.2,5965
14743,ford, Edge,2017,Manual,11841,Diesel,145,48.7,2,18991
14744,ford, Grand C-MAX,2016,Manual,31671,Diesel,30,64.2,1.5,9220
14745,ford, Galaxy,2017,Automatic,6989,Diesel,150,52.3,2,20999
14746,vw, Arteon,2019,Semi-Auto,8494,Diesel,145,44.1,2,28990
14747,merc, X-CLASS,2018,Automatic,7968,Diesel,265,35.8,2.3,27950
14748,vw, Scirocco,2013,Manual,47000,Petrol,160,44.1,1.4,7990
14749,vw, Scirocco,2010,Manual,59361,Petrol,235,37.2,2,7428
14750,bmw, 8 Series,2020,Semi-Auto,1501,Petrol,145,31.7,3,59995
14751,bmw, i3,2016,Automatic,41063,Other,0,470.8,0.6,17000
14752,bmw, i8,2017,Automatic,36127,Hybrid,0,134.5,1.5,48898
14753,hyundi, IX20,2017,Manual,12836,Petrol,145,50.4,1.4,9490
14754,vw, Jetta,2015,Manual,84700,Diesel,20,67.3,2,8495
14755,vw, CC,2017,Manual,37353,Diesel,30,62.8,2,12791
14756,merc, CLS Class,2017,Automatic,35625,Diesel,165,49.6,3,23166
14757,vw, Arteon,2019,Semi-Auto,6987,Petrol,145,47.1,2,27491
14758,bmw, M5,2016,Semi-Auto,26000,Petrol,565,28.5,4.4,30181
14759,audi, A8,2018,Automatic,5289,Diesel,145,50.4,3,36990
14760,merc, V Class,2018,Automatic,13737,Diesel,145,45.6,2.1,35480
14761,vw, Arteon,2018,Automatic,13769,Diesel,145,55.4,2,22950
14762,ford, Galaxy,2017,Automatic,39824,Diesel,145,52.3,2,17334
14763,vw, Caravelle,2019,Automatic,7000,Diesel,145,33.6,2,46990
14764,ford, KA,2014,Manual,4800,Petrol,30,57.7,1.2,5495
14765,ford, Grand C-MAX,2017,Manual,17121,Diesel,30,64.2,1.5,10500
14766,bmw, i3,2016,Automatic,25269,Other,0,470.8,0.6,17100
14767,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,24945
14768,ford, Puma,2019,Manual,110,Petrol,145,50.4,1,19750
14769,audi, Q8,2019,Automatic,1000,Diesel,145,33.6,3,54500
14770,ford, Galaxy,2017,Manual,28563,Diesel,125,56.5,2,18500
14771,skoda, Yeti,2016,Automatic,25956,Petrol,125,51.4,1.2,11800
14772,hyundi, I800,2018,Automatic,32383,Diesel,145,28,2.5,15995
14773,audi, A7,2016,Semi-Auto,31299,Diesel,125,61.4,3,21950
14774,bmw, X7,2019,Automatic,3890,Diesel,145,33.6,3,64789
14775,merc, CLA Class,2016,Manual,70869,Diesel,20,67.3,2.1,12400
14776,vauxhall, Combo Life,2019,Manual,6223,Diesel,145,53.3,1.5,18000
14777,ford, Mustang,2019,Automatic,12,Petrol,145,30.7,2.3,35989
14778,bmw, M5,2019,Automatic,6568,Petrol,145,24.1,4.4,70000
14779,ford, KA,2019,Manual,9000,Petrol,145,43.5,1.2,9699
14780,ford, Galaxy,2017,Manual,41569,Diesel,125,56.5,2,18799
14781,vw, Tiguan Allspace,2018,Semi-Auto,5434,Diesel,145,43.5,2,26350
14782,skoda, Yeti,2016,Semi-Auto,20967,Petrol,125,51.4,1.2,10747
14783,ford, KA,2009,Manual,85000,Petrol,30,55.4,1.2,1954
14784,merc, S Class,2018,Semi-Auto,2928,Petrol,145,31.7,4,89995
14785,vw, Scirocco,2015,Manual,27148,Diesel,30,53.3,2,12799
14786,ford, Puma,2020,Manual,3214,Petrol,145,50.4,1,20590
14787,vw, Shuttle,2019,Semi-Auto,21100,Diesel,145,32.8,2,28995
14788,toyota, Avensis,2017,Manual,29271,Petrol,145,45.6,1.8,13486
14789,vw, Scirocco,2017,Semi-Auto,29931,Petrol,160,44.1,2,15990
14790,merc, X-CLASS,2019,Automatic,22000,Diesel,260,31.4,3,40990
14791,ford, Edge,2016,Manual,44947,Diesel,160,48.7,2,16499
14792,vw, Amarok,2017,Automatic,30450,Diesel,260,36.2,3,24900
14793,ford, Grand C-MAX,2017,Manual,31125,Diesel,145,64.2,1.5,10600
14794,merc, CLA Class,2017,Automatic,20990,Petrol,145,40.9,2,29280
14795,ford, Edge,2017,Semi-Auto,14143,Diesel,150,47.9,2,22000
14796,bmw, i3,2017,Automatic,20082,Hybrid,135,470.8,0,20495
14797,merc, GL Class,2018,Automatic,13820,Diesel,145,56.5,2.1,27597
14798,audi, RS4,2020,Semi-Auto,3000,Petrol,145,29.1,2.9,67000
14799,ford, KA,2013,Manual,45804,Petrol,30,57.7,1.2,3820
14800,ford, Mustang,2020,Manual,10,Petrol,145,23.7,5,42999
14801,ford, KA,2013,Manual,33761,Petrol,30,57.7,1.2,4500
14802,merc, CLA Class,2015,Automatic,90740,Diesel,20,67.3,2.1,13795
14803,ford, Edge,2017,Manual,22930,Diesel,160,48.7,2,19995
14804,vauxhall, Zafira Tourer,2017,Manual,24017,Petrol,145,41.5,1.4,11999
14805,hyundi, I40,2015,Manual,41050,Diesel,30,65.7,1.7,7480
14806,ford, Grand C-MAX,2016,Automatic,17893,Diesel,30,58.9,1.5,10499
14807,vw, Caravelle,2019,Semi-Auto,3365,Diesel,145,29.4,2,52999
14808,ford, Edge,2017,Manual,22457,Diesel,145,48.7,2,19500
14809,hyundi, IX20,2018,Manual,10720,Petrol,145,50.4,1.4,12495
14810,vauxhall, Combo Life,2019,Manual,1800,Petrol,145,42.2,1.2,13957
14811,merc, G Class,2020,Automatic,3000,Petrol,150,21.4,4,154998
14812,hyundi, IX35,2013,Automatic,71888,Diesel,300,39.2,2,7491
14813,skoda, Rapid,2015,Automatic,42000,Petrol,125,52.3,1.4,6980
14814,ford, Edge,2017,Semi-Auto,48791,Diesel,150,47.9,2,19495
14815,ford, Mustang,2016,Manual,38322,Petrol,260,34.4,2.3,24497
14816,bmw, 6 Series,2020,Semi-Auto,101,Petrol,145,42.8,2,33490
14817,hyundi, IX20,2014,Automatic,19319,Petrol,200,43.6,1.6,7495
14818,merc, CLS Class,2019,Automatic,2987,Diesel,145,47.9,2.9,45386
14819,skoda, Rapid,2017,Manual,31640,Petrol,150,61.4,1,9495
14820,ford, Edge,2018,Automatic,2889,Diesel,145,37.2,2,30699
14821,skoda, Kamiq,2019,Manual,741,Petrol,145,47.9,1,18495
14822,ford, Mustang,2018,Automatic,9268,Petrol,145,23.5,5,30927
14823,ford, KA,2015,Manual,17328,Petrol,30,57.7,1.2,4745
14824,ford, Edge,2019,Semi-Auto,1521,Diesel,145,37.2,2,32500
14825,hyundi, I40,2019,Manual,30,Diesel,145,54.3,1.6,16000
14826,bmw, M3,2017,Automatic,3824,Petrol,145,34,3,53995
14827,toyota, Verso,2018,Semi-Auto,9250,Petrol,145,42.8,1.8,16995
14828,vw, Scirocco,2016,Manual,13383,Diesel,20,55.4,2,14999
14829,skoda, Yeti,2016,Semi-Auto,13950,Petrol,125,51.4,1.2,13499
14830,hyundi, IX20,2016,Manual,21686,Petrol,125,50.4,1.4,9000
14831,ford, Grand C-MAX,2013,Automatic,60037,Diesel,160,48.7,2,6826
14832,vw, Scirocco,2014,Manual,48501,Petrol,160,44.1,1.4,8690
14833,bmw, 7 Series,2019,Semi-Auto,101,Diesel,145,41.5,3,48782
14834,ford, KA,2014,Manual,13294,Petrol,30,57.7,1.2,5698
14835,vauxhall, Zafira Tourer,2014,Manual,46925,Petrol,200,42.8,1.4,7800
14836,toyota, GT86,2017,Manual,26000,Petrol,145,36.2,2,19995
14837,skoda, Scala,2019,Semi-Auto,8347,Petrol,150,47.1,1,15850
14838,toyota, Verso,2016,Automatic,9444,Other,160,43.5,1.8,16700
14839,ford, Grand C-MAX,2017,Manual,36730,Petrol,30,54.3,1,10979
14840,ford, Galaxy,2017,Manual,35930,Diesel,125,56.5,2,18749
14841,merc, V Class,2018,Automatic,11875,Diesel,145,45.6,2.1,52000
14842,ford, Tourneo Connect,2016,Manual,26545,Diesel,30,64.2,1.5,12500
14843,hyundi, IX20,2013,Automatic,48666,Petrol,200,43.6,1.6,7234
14844,merc, M Class,2015,Automatic,49000,Diesel,200,45.6,2.2,18450
14845,vauxhall, Zafira Tourer,2017,Automatic,11460,Petrol,200,40.9,1.4,12500
14846,merc, S Class,2019,Automatic,1803,Diesel,145,52.3,3,63099
14847,vw, Caravelle,2019,Automatic,5000,Diesel,145,32.8,2,40996
14848,hyundi, IX20,2015,Automatic,37500,Petrol,200,43.6,1.6,7995
14849,bmw, M5,2019,Semi-Auto,4419,Petrol,145,26.9,4.4,61797
14850,toyota, GT86,2015,Manual,30500,Petrol,265,36.2,2,13981
14851,hyundi, Santa Fe,2015,Semi-Auto,41900,Diesel,260,41.5,2.2,14495
14852,vauxhall, Combo Life,2019,Manual,8478,Diesel,145,53.3,1.5,15441
14853,vauxhall, Combo Life,2019,Manual,500,Diesel,145,53.3,1.5,16990
14854,skoda, Yeti,2016,Semi-Auto,6181,Petrol,125,51.4,1.2,12500
14855,toyota, Land Cruiser,2005,Manual,80750,Diesel,325,31,3,8000
14856,skoda, Yeti,2016,Semi-Auto,15740,Petrol,125,51.4,1.2,11491
14857,hyundi, IX20,2017,Automatic,9320,Petrol,145,43.5,1.6,10295
14858,toyota, Prius,2017,Automatic,15351,Hybrid,135,85.6,1.8,21450
14859,merc, CLS Class,2017,Semi-Auto,27354,Diesel,160,49.6,3,23998
14860,vw, Arteon,2019,Automatic,2500,Diesel,145,50.4,2,27500
14861,bmw, i3,2017,Automatic,23983,Hybrid,0,470.8,0,19000
14862,audi, RS6,2014,Automatic,63476,Petrol,555,28.8,4,40990
14863,vw, Arteon,2018,Automatic,7500,Diesel,145,50.4,2,24500
14864,skoda, Rapid,2013,Semi-Auto,25542,Petrol,145,35.3,1.4,6641
14865,audi, A8,2018,Semi-Auto,16850,Diesel,150,50.4,3,34999
14866,merc, V Class,2019,Manual,6257,Diesel,145,46.3,2.1,22890
14867,vw, Scirocco,2017,Manual,32897,Diesel,20,55.4,2,15698
14868,audi, RS6,2017,Semi-Auto,47501,Petrol,145,29.4,4,52000
14869,skoda, Scala,2019,Automatic,3500,Petrol,150,47.1,1,16980
14870,merc, GL Class,2015,Automatic,39970,Diesel,125,55.4,2.1,17721
14871,bmw, X6,2019,Semi-Auto,1000,Diesel,145,34.9,3,61854
14872,vauxhall, GTC,2017,Manual,19000,Petrol,145,47.1,1.4,10795
14873,vw, Scirocco,2015,Manual,48870,Diesel,20,55.4,2,10999
14874,hyundi, IX20,2014,Manual,37666,Diesel,30,64.2,1.6,6190
14875,vw, Arteon,2019,Semi-Auto,4765,Diesel,145,50.4,2,26995
14876,vw, Scirocco,2017,Manual,45245,Diesel,20,67.3,2,14400
14877,bmw, 7 Series,2015,Automatic,65218,Diesel,145,54.3,3,23499
14878,ford, Grand C-MAX,2018,Manual,21965,Petrol,145,54.3,1,11795
14879,toyota, GT86,2019,Manual,4442,Petrol,145,33.2,2,25850
14880,skoda, Yeti,2014,Manual,39407,Diesel,150,55.4,2,8995
14881,bmw, X7,2020,Semi-Auto,6137,Diesel,145,33.6,3,63990
14882,toyota, Hilux,2017,Automatic,8793,Diesel,260,36.2,2.4,20630
14883,ford, Grand C-MAX,2016,Manual,33212,Diesel,30,64.2,1.5,10800
14884,toyota, Prius,2015,Automatic,19350,Hybrid,0,134.5,1.8,17495
14885,merc, CLS Class,2013,Automatic,56030,Diesel,145,55,2.1,12295
14886,vauxhall, GTC,2016,Manual,37841,Petrol,160,47.1,1.4,7399
14887,merc, GL Class,2013,Automatic,49847,Diesel,325,35.3,3,27482
14888,hyundi, Santa Fe,2019,Semi-Auto,1785,Diesel,145,39.2,2.2,33695
14889,ford, Puma,2019,Manual,309,Petrol,145,50.4,1,22000
14890,merc, GL Class,2017,Automatic,28871,Diesel,145,45.6,3,29300
14891,hyundi, IX35,2015,Manual,26564,Petrol,200,41.5,0,9700
14892,ford, Galaxy,2017,Automatic,41757,Diesel,145,52.3,2,16599
14893,vw, Arteon,2019,Automatic,4910,Diesel,145,44.1,2,24599
14894,audi, A7,2015,Semi-Auto,72283,Diesel,145,54.3,3,18495
14895,ford, Galaxy,2016,Manual,45973,Diesel,125,56.5,2,16170
14896,ford, Grand C-MAX,2016,Manual,16746,Petrol,30,54.3,1,10240
14897,merc, V Class,2017,Automatic,34564,Diesel,145,44.8,2.1,54990
14898,audi, R8,2019,Semi-Auto,7800,Petrol,145,21.4,5.2,119995
14899,skoda, Kamiq,2020,Semi-Auto,1587,Petrol,150,45.6,1,19990
14900,toyota, Camry,2019,Automatic,6000,Hybrid,135,52.3,2.5,25990
14901,bmw, Z4,2020,Semi-Auto,603,Petrol,145,38.7,2,33993
14902,skoda, Yeti,2015,Manual,32800,Diesel,165,49.6,2,10480
14903,audi, A7,2017,Automatic,30884,Diesel,145,52.3,3,22000
14904,audi, A8,2012,Automatic,64900,Diesel,300,38.2,4.2,13290
14905,vw, Arteon,2019,Semi-Auto,15,Petrol,145,36.2,2,26798
14906,toyota, Hilux,2018,Automatic,16734,Diesel,265,36.2,2.4,23994
14907,vw, Shuttle,2018,Semi-Auto,39828,Diesel,145,47.1,2,22794
14908,vw, Tiguan Allspace,2019,Automatic,7971,Diesel,145,39.2,2,26995
14909,vw, Tiguan Allspace,2019,Automatic,6644,Petrol,145,30.7,2,32493
14910,merc, V Class,2019,Automatic,18812,Diesel,150,48.7,2.1,20391
14911,ford, Galaxy,2018,Manual,32202,Diesel,145,56.5,2,18499
14912,vw, Amarok,2018,Automatic,11625,Diesel,265,33.6,3,29994
14913,ford, KA,2009,Manual,61000,Petrol,30,55.4,1.2,2995
14914,vw, Tiguan Allspace,2019,Automatic,9626,Diesel,145,39.2,2,26980
14915,bmw, X7,2019,Automatic,5203,Petrol,145,24.8,3,68898
14916,toyota, Prius,2016,Automatic,21000,Hybrid,10,64.2,1.8,22995
14917,vw, Amarok,2019,Automatic,5000,Diesel,260,33.6,3,32290
14918,bmw, X4,2019,Automatic,7000,Diesel,150,42.8,2,34990
14919,bmw, 6 Series,2014,Semi-Auto,62695,Diesel,165,51.4,3,15750
14920,hyundi, IX35,2015,Manual,7000,Petrol,160,44.1,1.6,9950
14921,vauxhall, GTC,2017,Manual,23903,Petrol,165,47.1,1.4,10998
14922,skoda, Kamiq,2019,Semi-Auto,1000,Petrol,145,44.1,1.5,20995
14923,merc, CLS Class,2016,Semi-Auto,44444,Diesel,160,51.4,3,20990
14924,toyota, GT86,2019,Manual,3150,Petrol,145,33.2,2,24990
14925,bmw, 6 Series,2020,Automatic,101,Petrol,145,42.8,2,36550
14926,hyundi, I800,2016,Automatic,53000,Diesel,330,33.6,2.5,11995
14927,ford, Fusion,2009,Automatic,44000,Petrol,260,37.7,1.6,2890
14928,merc, S Class,2017,Automatic,27000,Hybrid,20,61.4,2.1,34948
14929,ford, Tourneo Custom,2018,Manual,11415,Diesel,145,30.1,2,27995
14930,vw, Jetta,2015,Manual,20173,Diesel,20,67.3,2,9298
14931,merc, GLS Class,2020,Semi-Auto,2596,Diesel,145,30.4,3,66990
14932,bmw, 8 Series,2019,Semi-Auto,88,Petrol,145,24.4,4.4,88980
14933,toyota, Avensis,2007,Automatic,120000,Petrol,300,36.7,1.8,1200
14934,toyota, Land Cruiser,2020,Automatic,27,Diesel,145,30.1,2.8,45950
14935,merc, M Class,2007,Automatic,67000,Diesel,555,28.8,3,6750
14936,vw, Shuttle,2017,Manual,35001,Diesel,205,47.1,2,19998
14937,ford, Edge,2017,Semi-Auto,22765,Diesel,200,47.9,2,21999
14938,skoda, Rapid,2018,Manual,15006,Petrol,145,57.7,1,10495
14939,merc, GLS Class,2020,Automatic,1000,Diesel,150,30.4,2.9,67899
14940,vauxhall, Combo Life,2018,Manual,11017,Diesel,145,53.3,1.5,16195
14941,vw, Scirocco,2014,Manual,39864,Diesel,20,55.4,2,11500
